"wvsccode","wave","year","aims.defense","age","collegeed","female","unemployed","satisfinancial","ideology","postma4","cai","trustmostpeople","respectauthority","godimportant","nationalpride"
32,4,1999,0,27,0,1,1,,6,0,-2,0,1,5,1
32,4,1999,0,38,0,1,0,6,6,0,-1,0,1,10,1
32,4,1999,1,28,0,0,0,6,6,0,-1,0,1,10,1
32,4,1999,0,22,0,1,0,2,6,-1,1,0,1,10,1
32,4,1999,0,74,0,1,0,3,,,0,0,1,10,1
32,4,1999,0,43,0,0,0,8,6,0,-2,0,1,8,1
32,4,1999,1,35,0,1,0,6,8,0,-2,0,1,10,1
32,4,1999,0,24,0,1,0,3,7,0,0,0,1,10,0
32,4,1999,0,61,0,0,0,8,8,0,-2,0,1,10,1
32,4,1999,0,23,0,0,0,4,7,-1,-2,0,1,8,1
32,4,1999,0,42,0,0,0,7,9,-1,-1,0,1,10,1
32,4,1999,1,46,0,1,0,2,,1,0,0,1,10,0
32,4,1999,0,51,0,1,0,7,,0,-1,1,1,10,1
32,4,1999,0,70,0,0,0,10,,0,0,0,-1,10,1
32,4,1999,0,24,1,0,0,7,4,1,2,0,-1,4,0
32,4,1999,0,56,0,0,0,5,5,0,-1,0,0,10,0
32,4,1999,0,37,0,1,0,6,5,0,-2,0,1,10,0
32,4,1999,0,30,0,0,0,6,5,0,2,0,0,8,1
32,4,1999,0,33,0,1,0,6,8,0,-2,0,1,10,1
32,4,1999,0,57,0,0,0,8,5,0,0,0,1,10,
32,4,1999,0,67,0,1,0,1,5,0,0,0,1,10,1
32,4,1999,0,41,0,0,0,10,10,1,-1,1,1,10,1
32,4,1999,0,22,0,0,0,8,6,1,1,0,,1,0
32,4,1999,0,28,0,1,0,6,,0,1,0,0,10,0
32,4,1999,,90,0,0,0,5,,,1,0,1,10,
32,4,1999,1,44,0,1,0,7,5,0,1,0,1,10,1
32,4,1999,0,24,0,1,0,6,5,-1,-1,0,1,10,1
32,4,1999,0,42,0,0,0,3,6,1,-1,0,1,2,1
32,4,1999,1,64,0,1,0,10,,1,0,0,0,10,1
32,4,1999,1,26,0,1,0,7,5,0,-1,0,1,10,1
32,4,1999,1,19,0,0,1,6,,0,-1,0,1,10,1
32,4,1999,0,50,0,0,0,7,,0,0,0,1,10,1
32,4,1999,0,38,0,1,0,5,,-1,-1,0,1,1,1
32,4,1999,1,31,0,0,0,5,5,0,0,0,1,10,1
32,4,1999,0,65,0,1,0,7,,0,-1,0,1,10,1
32,4,1999,0,18,0,1,0,8,,0,0,0,1,7,1
32,4,1999,0,62,0,1,0,10,10,0,0,0,1,10,1
32,4,1999,0,22,0,1,0,5,,1,-1,0,1,10,1
32,4,1999,0,25,0,1,0,5,5,1,0,1,-1,10,1
32,4,1999,0,26,0,0,0,8,7,-1,1,0,1,10,1
32,4,1999,0,42,0,0,0,8,10,0,-1,0,1,10,1
32,4,1999,,59,0,1,0,10,6,1,0,0,0,10,
32,4,1999,0,23,0,1,0,4,5,0,1,0,1,8,0
32,4,1999,0,41,0,0,0,4,8,0,-1,0,1,8,1
32,4,1999,0,30,1,0,0,5,5,-1,0,0,0,9,1
32,4,1999,0,29,0,1,0,3,,-1,1,0,1,10,
32,4,1999,0,60,0,0,0,7,5,-1,1,0,1,10,1
32,4,1999,0,48,0,1,1,7,,0,-1,0,1,10,1
32,4,1999,0,31,0,0,0,8,7,0,-1,0,1,10,1
32,4,1999,0,24,0,1,0,3,,0,0,0,1,10,1
32,4,1999,0,70,0,1,0,8,,0,0,0,1,10,1
32,4,1999,0,47,0,1,0,5,,-1,-2,0,1,10,1
32,4,1999,0,51,0,1,0,8,10,0,-2,0,1,10,1
32,4,1999,0,47,0,0,0,10,5,0,-2,0,,10,
32,4,1999,0,30,0,0,0,10,6,0,0,1,1,10,1
32,4,1999,0,21,0,1,0,5,,-1,-2,0,1,6,1
32,4,1999,0,44,0,1,0,2,,-1,0,0,1,10,1
32,4,1999,0,32,0,1,0,6,5,1,0,0,1,10,1
32,4,1999,0,74,0,0,0,6,10,0,-1,1,1,10,1
32,4,1999,0,18,0,0,0,8,,0,-1,0,1,10,1
32,4,1999,0,47,0,0,1,6,8,0,-1,0,1,10,1
32,4,1999,0,28,0,1,0,6,9,0,0,0,-1,10,1
32,4,1999,0,36,1,1,0,5,2,1,1,1,1,1,0
32,4,1999,0,24,0,0,0,8,9,1,2,0,0,7,1
32,4,1999,0,38,0,0,0,2,5,0,2,0,0,10,1
32,4,1999,0,53,0,0,0,5,5,0,-1,0,1,10,1
32,4,1999,0,25,0,1,0,10,5,0,1,0,0,10,1
32,4,1999,0,59,0,0,0,8,5,0,-1,0,1,10,1
32,4,1999,0,27,0,0,0,5,9,0,1,0,0,10,0
32,4,1999,0,44,0,1,0,5,5,0,-1,0,1,10,1
32,4,1999,0,20,0,0,0,8,9,1,0,0,-1,7,0
32,4,1999,1,42,0,1,0,10,5,-1,1,1,1,10,0
32,4,1999,0,59,0,0,0,8,1,-1,0,0,1,10,1
32,4,1999,0,18,0,0,0,10,,0,1,0,1,3,1
32,4,1999,0,25,0,1,0,7,6,0,-2,0,1,10,1
32,4,1999,0,31,1,1,0,8,5,1,1,0,1,7,1
32,4,1999,0,62,0,1,0,8,4,1,-1,0,1,10,0
32,4,1999,0,21,0,1,0,7,6,0,0,0,1,8,1
32,4,1999,0,26,0,0,0,8,,0,0,0,1,10,1
32,4,1999,0,37,1,1,0,5,7,0,-1,0,1,8,1
32,4,1999,1,38,0,0,0,5,5,-1,-1,0,1,10,1
32,4,1999,0,24,0,0,1,7,6,0,0,0,1,8,1
32,4,1999,0,71,0,0,0,10,1,0,-1,0,1,9,1
32,4,1999,0,37,0,1,1,4,,0,-2,0,1,10,
32,4,1999,0,24,0,1,1,2,5,0,-1,0,1,5,0
32,4,1999,1,57,0,0,0,1,,0,0,0,1,10,0
32,4,1999,0,51,0,0,0,4,4,-1,-1,0,1,10,1
32,4,1999,0,38,0,1,0,8,10,0,-1,0,1,10,0
32,4,1999,0,32,0,0,0,6,,1,1,0,1,5,0
32,4,1999,0,20,0,0,0,4,1,0,-1,0,1,10,0
32,4,1999,0,39,0,1,0,5,,0,-1,0,0,8,1
32,4,1999,0,18,0,0,0,9,5,1,-1,0,1,10,0
32,4,1999,0,48,1,1,0,5,,1,1,1,-1,1,1
32,4,1999,0,28,0,1,0,5,,,-1,0,,6,0
32,4,1999,0,18,0,0,0,10,7,0,0,0,1,10,1
32,4,1999,,71,0,1,0,1,,1,-1,0,1,10,
32,4,1999,0,46,0,1,0,5,,1,-1,,-1,10,0
32,4,1999,0,18,0,0,0,8,1,0,-1,1,1,10,1
32,4,1999,0,37,0,1,0,3,5,1,0,0,0,9,0
32,4,1999,1,60,0,1,0,5,5,0,0,0,1,10,0
32,4,1999,0,28,0,0,0,4,1,1,0,0,1,10,1
32,4,1999,0,51,0,1,0,4,6,1,1,0,0,10,0
32,4,1999,0,79,0,0,0,,8,0,1,0,1,10,1
32,4,1999,0,84,0,1,0,5,8,0,1,0,1,5,1
32,4,1999,0,32,0,1,0,5,,1,1,0,1,7,1
32,4,1999,0,31,1,0,0,8,5,0,0,1,0,10,0
32,4,1999,0,24,0,1,0,5,,1,-2,0,1,10,1
32,4,1999,0,56,0,0,0,10,8,1,-1,0,1,10,1
32,4,1999,0,34,0,1,0,8,,0,-2,1,1,10,1
32,4,1999,0,18,0,0,0,8,,0,-1,0,1,5,1
32,4,1999,0,26,0,0,0,4,5,0,-1,0,0,10,1
32,4,1999,0,69,0,1,0,6,,-1,-1,0,1,10,0
32,4,1999,0,28,0,0,1,7,,-1,0,0,1,10,1
32,4,1999,0,49,0,1,0,10,,0,-1,0,1,10,0
32,4,1999,0,23,0,0,1,5,,1,-1,0,0,5,1
32,4,1999,0,24,0,0,0,7,,-1,-1,0,1,7,1
32,4,1999,0,23,0,1,0,9,5,1,1,0,1,6,1
32,4,1999,0,40,0,1,0,10,4,1,2,1,1,6,1
32,4,1999,0,48,0,0,0,6,,,-1,0,1,8,1
32,4,1999,0,34,0,1,0,5,,-1,-1,0,0,10,1
32,4,1999,0,22,0,0,0,7,,0,0,1,1,8,1
32,4,1999,0,64,0,1,0,9,,-1,-2,0,1,10,1
32,4,1999,0,23,0,1,1,1,5,0,0,0,0,8,1
32,4,1999,1,30,0,0,0,1,,,-1,,1,10,1
32,4,1999,0,38,0,0,1,1,5,0,-2,0,1,10,1
32,4,1999,0,41,0,1,0,3,,0,0,0,1,10,1
32,4,1999,0,59,0,0,1,1,8,0,-1,0,1,10,1
32,4,1999,0,37,0,1,0,5,,0,-1,0,1,10,1
32,4,1999,1,25,0,1,0,5,,0,0,0,1,10,1
32,4,1999,0,52,0,0,0,7,5,-1,0,0,1,8,1
32,4,1999,0,24,0,0,0,5,1,0,-1,0,-1,10,1
32,4,1999,0,55,0,1,0,5,10,0,-1,1,1,10,1
32,4,1999,0,36,0,0,0,9,8,0,-2,1,1,10,1
32,4,1999,0,18,0,1,0,10,6,-1,1,0,0,10,1
32,4,1999,0,31,0,0,0,6,5,-1,-1,0,1,10,0
32,4,1999,0,34,1,0,0,7,5,0,-2,0,1,10,0
32,4,1999,0,32,0,1,0,6,,1,0,0,1,7,0
32,4,1999,0,61,0,1,0,8,,0,0,0,1,10,1
32,4,1999,0,29,0,0,0,5,,0,1,0,1,10,1
32,4,1999,0,41,0,0,0,5,1,0,-2,0,1,8,1
32,4,1999,0,54,0,0,0,10,10,0,0,0,1,10,1
32,4,1999,,75,0,0,0,7,10,0,0,0,0,8,1
32,4,1999,1,53,0,1,0,10,,0,-2,0,1,8,1
32,4,1999,1,23,0,0,0,7,7,1,0,0,0,3,1
32,4,1999,0,49,0,0,0,5,,0,0,0,1,10,1
32,4,1999,0,31,0,1,0,7,,0,2,0,1,8,0
32,4,1999,,39,0,1,0,7,,0,1,0,0,5,0
32,4,1999,0,22,0,0,0,6,10,0,0,0,0,8,1
32,4,1999,,69,0,0,0,10,,0,-1,0,1,7,1
32,4,1999,0,49,0,0,0,5,,-1,-2,0,1,10,1
32,4,1999,0,58,0,1,0,5,8,0,0,0,,8,1
32,4,1999,0,38,0,1,0,7,,-1,-1,0,,2,1
32,4,1999,0,18,0,1,0,5,5,1,-1,0,1,8,0
32,4,1999,0,77,0,1,0,6,5,-1,1,0,0,7,0
32,4,1999,0,32,0,0,1,6,5,0,1,0,1,6,1
32,4,1999,0,56,0,0,0,6,,-1,1,1,0,,0
32,4,1999,0,43,0,1,0,1,5,-1,-1,1,1,7,0
32,4,1999,0,69,0,1,0,5,5,-1,0,0,1,8,0
32,4,1999,0,22,0,1,0,7,10,-1,-1,1,1,10,1
32,4,1999,0,29,0,0,0,8,5,-1,-2,0,1,4,1
32,4,1999,0,54,0,0,0,5,5,-1,-2,0,1,5,0
32,4,1999,0,37,0,1,0,5,,1,1,1,0,6,1
32,4,1999,0,52,0,0,0,3,10,0,1,0,0,1,0
32,4,1999,0,82,0,1,0,5,10,-1,0,0,1,7,1
32,4,1999,1,40,0,0,0,5,5,0,-1,0,1,8,1
32,4,1999,0,33,0,1,0,6,5,0,0,0,1,2,1
32,4,1999,,60,0,0,0,1,,,-1,0,1,10,1
32,4,1999,0,32,0,1,0,1,,-1,-2,0,1,10,0
32,4,1999,0,60,0,1,1,6,5,0,-1,0,1,10,1
32,4,1999,0,42,0,1,0,1,,,-2,0,1,9,0
32,4,1999,1,31,0,0,0,10,,0,1,0,1,10,1
32,4,1999,0,60,0,0,0,4,,-1,-1,0,1,10,1
32,4,1999,0,32,0,0,0,3,5,0,-1,0,0,10,1
32,4,1999,0,24,0,1,0,5,,0,-1,0,0,8,1
32,4,1999,0,34,0,1,0,9,8,1,0,0,1,10,1
32,4,1999,1,61,0,1,0,5,8,0,-1,0,1,10,0
32,4,1999,0,30,0,1,0,4,,0,-2,0,1,10,1
32,4,1999,0,56,0,1,0,6,6,1,0,0,1,9,0
32,4,1999,0,41,0,1,0,6,5,0,0,0,1,5,0
32,4,1999,0,26,0,0,0,7,5,0,1,0,1,1,1
32,4,1999,0,53,0,0,0,4,,0,0,1,1,10,1
32,4,1999,0,49,0,0,0,5,5,0,1,0,0,5,0
32,4,1999,0,18,0,0,0,7,7,0,1,0,1,10,1
32,4,1999,0,57,0,0,1,3,5,-1,-1,0,1,10,1
32,4,1999,0,33,0,1,0,10,,-1,-2,0,1,10,1
32,4,1999,0,40,0,1,0,5,,0,-1,0,1,10,1
32,4,1999,0,36,0,1,0,6,5,0,-1,0,1,10,1
32,4,1999,0,25,0,1,0,6,3,0,1,0,1,8,1
32,4,1999,0,41,0,0,0,7,9,0,1,0,1,10,1
32,4,1999,0,18,0,0,1,5,6,0,-1,0,-1,7,1
32,4,1999,0,68,0,0,0,7,8,-1,-1,1,1,7,1
32,4,1999,0,33,0,0,0,9,7,1,-1,0,1,10,1
32,4,1999,0,37,0,0,0,7,7,-1,1,0,1,7,0
32,4,1999,0,29,0,1,0,5,7,1,-1,0,1,10,1
32,4,1999,0,23,0,1,0,8,6,1,1,0,0,10,0
32,4,1999,0,54,0,1,0,7,,0,1,0,1,10,1
32,4,1999,0,29,0,0,1,7,7,1,-1,0,1,10,1
32,4,1999,0,21,0,1,0,10,9,-1,0,0,1,9,1
32,4,1999,0,29,0,1,0,6,8,1,1,0,1,10,1
32,4,1999,0,54,0,0,0,10,9,0,0,0,1,10,1
32,4,1999,0,32,0,0,0,6,8,1,-2,1,-1,9,1
32,4,1999,1,21,0,1,0,5,5,0,0,0,1,8,0
32,4,1999,0,63,0,1,0,6,10,0,1,0,0,10,1
32,4,1999,0,20,0,0,0,7,,1,0,0,0,10,1
32,4,1999,0,36,0,0,0,5,1,1,1,0,-1,6,1
32,4,1999,0,47,0,1,0,4,3,0,-1,0,0,10,0
32,4,1999,0,41,0,0,0,5,6,0,0,1,1,10,1
32,4,1999,0,51,0,1,0,6,6,0,0,0,1,10,1
32,4,1999,0,42,0,1,0,10,9,0,-1,1,0,10,1
32,4,1999,0,19,0,1,0,10,,0,1,0,1,10,1
32,4,1999,0,26,0,0,0,5,6,0,-1,0,0,10,1
32,4,1999,0,18,0,1,0,3,4,0,2,0,-1,10,1
32,4,1999,1,40,0,1,0,1,,-1,-2,0,1,10,1
32,4,1999,0,27,0,0,1,6,6,0,-1,0,1,8,1
32,4,1999,0,46,0,0,0,6,6,0,1,0,1,10,1
32,4,1999,0,52,0,1,0,7,,0,0,0,1,10,1
32,4,1999,0,78,0,1,0,1,,-1,-1,0,1,8,1
32,4,1999,1,51,0,0,0,3,5,-1,-1,0,1,7,1
32,4,1999,0,25,0,0,0,6,1,0,-2,0,1,7,1
32,4,1999,0,39,0,1,0,6,5,0,-2,0,1,5,1
32,4,1999,0,32,0,1,0,7,5,0,-2,0,1,10,1
32,4,1999,0,23,0,1,0,6,,-1,0,0,1,10,1
32,4,1999,0,32,0,0,0,9,,0,2,0,1,10,1
32,4,1999,0,52,0,0,0,5,,0,0,0,1,10,1
32,4,1999,1,70,0,1,0,9,,0,0,0,1,10,1
32,4,1999,0,37,0,1,1,1,,0,-2,0,1,10,1
32,4,1999,0,64,0,0,0,7,8,1,-1,0,1,8,1
32,4,1999,1,77,0,1,0,3,,0,0,0,1,10,1
32,4,1999,0,18,0,1,1,4,6,0,0,0,1,10,1
32,4,1999,0,36,0,1,0,8,,0,-2,0,1,10,1
32,4,1999,0,28,0,0,0,5,,0,0,0,1,10,1
32,4,1999,0,18,0,0,0,6,,1,0,0,1,6,1
32,4,1999,0,62,0,0,0,8,5,1,-1,0,-1,10,
32,4,1999,1,27,0,1,0,7,1,1,2,0,1,5,1
32,4,1999,0,57,0,1,0,4,,0,0,0,1,10,1
32,4,1999,0,39,0,0,0,10,,0,1,0,1,10,1
32,4,1999,0,47,0,0,0,4,8,-1,1,1,0,7,0
32,4,1999,1,31,0,1,1,3,,0,1,0,1,10,1
32,4,1999,0,23,0,0,0,8,9,0,-1,1,0,5,1
32,4,1999,0,79,0,0,0,7,9,0,-2,0,1,8,0
32,4,1999,0,57,0,1,0,5,10,0,-1,0,0,10,1
32,4,1999,0,33,0,1,0,6,9,1,-1,0,1,10,0
32,4,1999,0,65,1,0,0,8,8,0,-1,0,0,10,1
32,4,1999,0,52,0,1,0,8,5,0,-2,1,,10,1
32,4,1999,0,24,0,0,0,7,6,-1,-1,0,-1,10,1
32,4,1999,0,45,0,0,0,8,8,0,1,1,0,10,1
32,4,1999,0,52,1,1,0,5,4,1,2,0,-1,,0
32,4,1999,0,71,0,0,0,2,,0,-1,0,1,10,1
32,4,1999,0,20,0,0,0,4,5,-1,1,0,1,10,1
32,4,1999,0,40,1,1,0,5,5,1,1,0,1,10,1
32,4,1999,0,45,0,0,0,7,5,1,1,0,1,9,1
32,4,1999,1,64,0,0,0,,5,0,0,0,0,10,1
32,4,1999,0,30,0,1,0,9,6,0,2,1,1,10,0
32,4,1999,0,66,0,1,0,1,3,1,1,0,1,8,0
32,4,1999,1,44,0,1,0,5,,0,0,0,1,10,1
32,4,1999,0,49,0,0,0,,7,1,0,0,1,10,0
32,4,1999,0,29,0,0,0,10,8,0,1,0,1,10,1
32,4,1999,0,27,0,1,0,8,5,0,-1,0,1,10,0
32,4,1999,0,22,0,1,1,7,5,-1,1,0,1,10,1
32,4,1999,0,22,0,0,1,7,5,0,0,0,1,6,0
32,4,1999,0,37,0,0,0,5,10,0,-1,0,1,8,1
32,4,1999,0,53,0,1,0,6,5,0,0,1,1,9,0
32,4,1999,0,36,0,1,0,6,7,0,-2,1,1,9,1
32,4,1999,0,40,0,0,1,1,8,0,0,0,0,5,1
32,4,1999,0,68,0,1,0,4,8,1,-1,1,1,10,1
32,4,1999,0,74,0,0,0,7,9,0,-2,0,1,9,1
32,4,1999,0,33,0,1,0,5,5,-1,-1,0,1,9,1
32,4,1999,1,64,0,0,0,8,5,0,-2,0,0,10,1
32,4,1999,0,63,0,1,0,5,8,0,-1,0,1,10,1
32,4,1999,0,37,0,0,0,4,6,0,-1,0,1,8,1
32,4,1999,0,26,0,0,0,6,5,-1,-2,0,1,8,0
32,4,1999,0,21,0,0,0,9,8,0,-1,0,0,10,1
32,4,1999,0,45,0,1,0,8,6,0,0,0,0,8,0
32,4,1999,0,19,0,1,0,8,6,0,-1,1,1,8,1
32,4,1999,0,27,0,1,0,8,5,0,0,1,1,8,1
32,4,1999,0,27,0,0,0,9,8,-1,0,1,0,8,0
32,4,1999,1,62,0,1,0,5,,0,-1,0,1,10,1
32,4,1999,0,69,0,0,0,7,10,0,-1,0,1,10,0
32,4,1999,0,35,0,0,0,7,8,0,-1,1,1,7,1
32,4,1999,0,48,0,1,0,5,5,0,0,1,1,9,0
32,4,1999,0,62,0,0,0,7,9,0,-1,0,1,8,1
32,4,1999,0,47,0,1,0,6,,0,0,0,1,10,0
32,4,1999,0,23,0,0,0,5,,0,2,1,1,3,0
32,4,1999,0,18,0,1,0,,6,-1,1,1,1,10,0
32,4,1999,0,30,0,1,0,7,8,0,1,1,1,9,0
32,4,1999,1,29,0,0,0,9,8,0,2,0,1,10,0
32,5,2006,,21,0,0,0,8,5,-1,0,0,1,8,1
32,5,2006,0,35,0,0,0,6,4,0,-1,0,1,5,1
32,5,2006,0,26,0,1,0,8,,-1,0,0,1,7,
32,5,2006,0,48,0,0,0,6,3,1,-1,0,1,8,1
32,5,2006,0,32,0,0,0,7,3,0,2,1,1,8,1
32,5,2006,0,70,1,1,0,6,8,0,-2,0,1,10,0
32,5,2006,0,59,1,0,0,5,10,0,0,1,1,1,0
32,5,2006,0,27,0,0,0,8,7,1,1,1,0,10,0
32,5,2006,0,34,1,0,0,8,8,1,1,0,1,9,1
32,5,2006,0,46,0,1,0,6,,0,1,0,,8,1
32,5,2006,0,31,0,0,0,8,4,0,2,0,1,8,1
32,5,2006,0,26,0,1,0,6,,1,-2,0,1,10,
32,5,2006,0,53,0,1,0,8,5,0,0,0,1,10,
32,5,2006,0,27,0,1,0,6,6,1,0,0,1,10,
32,5,2006,0,32,0,1,0,3,,0,1,0,1,10,
32,5,2006,0,37,0,1,0,7,5,0,0,0,1,8,1
32,5,2006,0,49,0,1,0,6,4,0,1,0,1,10,1
32,5,2006,0,24,0,0,1,6,,0,-2,0,1,10,1
32,5,2006,0,20,0,0,0,9,6,1,0,0,1,10,1
32,5,2006,0,45,0,1,0,7,,0,1,0,1,10,1
32,5,2006,0,32,0,0,0,6,,0,1,0,1,3,0
32,5,2006,0,36,0,0,0,6,3,1,2,1,1,,1
32,5,2006,0,73,0,0,0,2,,0,-1,0,1,1,0
32,5,2006,0,52,0,1,0,3,4,-1,0,0,1,8,1
32,5,2006,0,18,0,1,0,7,,0,1,1,1,8,1
32,5,2006,0,67,0,0,0,8,8,,0,0,1,9,0
32,5,2006,0,32,0,1,0,3,8,0,1,1,1,10,1
32,5,2006,0,19,0,0,1,7,,,0,,0,5,0
32,5,2006,,69,0,1,0,,7,,-1,1,1,8,0
32,5,2006,1,22,0,1,0,7,8,1,0,0,0,7,0
32,5,2006,,40,0,1,0,10,1,0,1,1,,10,0
32,5,2006,0,24,0,1,0,8,1,-1,0,1,,10,0
32,5,2006,0,30,0,1,0,,2,1,0,0,0,1,1
32,5,2006,0,58,1,0,0,7,5,0,1,0,1,5,0
32,5,2006,0,54,1,0,0,9,5,0,0,0,1,3,0
32,5,2006,0,27,0,1,0,8,5,-1,0,0,0,6,
32,5,2006,0,62,0,1,0,7,3,0,1,0,0,10,1
32,5,2006,0,26,0,1,0,7,4,0,0,0,1,7,0
32,5,2006,0,32,1,1,0,7,6,1,-1,0,0,9,1
32,5,2006,0,47,0,1,0,3,3,0,1,0,0,9,0
32,5,2006,0,25,0,1,0,8,6,0,0,0,1,7,0
32,5,2006,0,24,0,1,0,6,,0,1,0,1,6,0
32,5,2006,0,39,0,0,0,7,5,1,2,0,,4,
32,5,2006,0,21,0,0,0,8,,0,-2,1,1,10,0
32,5,2006,0,57,1,0,0,8,5,1,1,0,1,3,0
32,5,2006,0,40,1,1,0,8,5,0,1,1,1,10,1
32,5,2006,0,48,0,1,0,9,7,1,2,0,0,10,1
32,5,2006,0,40,1,0,0,7,7,1,1,0,1,10,0
32,5,2006,0,19,0,1,0,9,,1,1,1,0,10,1
32,5,2006,0,39,1,0,0,6,6,0,-1,0,1,10,1
32,5,2006,0,38,0,0,0,2,,0,1,0,1,8,0
32,5,2006,0,74,0,0,0,8,6,-1,0,0,1,5,0
32,5,2006,0,69,0,1,0,7,9,0,-1,0,1,9,0
32,5,2006,0,80,1,0,0,7,6,0,0,0,1,9,0
32,5,2006,0,57,1,1,0,4,3,1,2,1,,1,1
32,5,2006,0,49,0,0,0,10,4,0,2,1,1,10,0
32,5,2006,0,27,0,0,0,7,6,1,0,0,1,10,1
32,5,2006,0,27,0,1,0,9,5,-1,0,0,1,10,1
32,5,2006,0,33,0,1,0,8,5,0,2,1,1,10,0
32,5,2006,0,39,0,1,0,5,5,0,-1,1,1,10,0
32,5,2006,0,53,0,1,0,7,3,0,0,0,1,10,0
32,5,2006,0,19,0,1,0,9,5,1,-2,0,1,10,1
32,5,2006,0,25,0,0,0,6,5,0,0,1,1,10,0
32,5,2006,0,49,0,0,0,10,5,0,0,1,1,10,0
32,5,2006,0,58,0,0,0,7,5,0,0,0,1,10,0
32,5,2006,1,57,0,1,0,8,,0,1,1,0,10,1
32,5,2006,0,38,1,1,0,6,8,0,0,0,0,8,0
32,5,2006,0,29,0,0,0,10,,0,0,0,0,5,0
32,5,2006,0,64,0,0,1,2,4,-1,0,0,1,1,0
32,5,2006,0,33,0,0,0,7,3,-1,0,1,0,10,0
32,5,2006,0,58,1,1,0,7,5,1,1,0,-1,6,0
32,5,2006,0,50,0,1,0,8,7,-1,-1,0,1,10,1
32,5,2006,0,29,0,1,0,8,5,0,2,0,1,7,1
32,5,2006,0,33,0,0,0,7,,0,0,0,0,10,1
32,5,2006,0,51,0,0,1,6,7,1,1,,1,10,1
32,5,2006,0,78,0,1,0,6,,1,-1,0,,10,1
32,5,2006,,25,0,0,0,6,3,1,1,0,0,6,1
32,5,2006,0,54,0,1,1,1,4,1,1,,1,1,0
32,5,2006,0,58,0,0,0,6,5,0,2,0,0,4,0
32,5,2006,0,28,0,1,0,3,5,,2,0,0,1,0
32,5,2006,0,49,0,1,0,4,5,0,-2,0,0,10,
32,5,2006,0,18,1,1,0,4,4,0,0,0,0,9,0
32,5,2006,0,47,1,1,0,1,5,1,1,0,-1,10,0
32,5,2006,0,59,0,1,0,4,4,0,1,0,1,1,0
32,5,2006,0,65,0,1,0,6,7,0,-2,1,1,10,0
32,5,2006,0,70,0,1,0,6,7,0,-2,0,1,10,1
32,5,2006,0,39,0,1,0,8,,0,2,0,1,10,0
32,5,2006,0,25,0,1,0,4,,-1,-1,0,0,8,
32,5,2006,0,65,0,1,0,6,5,1,2,0,1,10,1
32,5,2006,0,35,0,0,0,8,,-1,0,0,0,10,1
32,5,2006,1,39,0,1,0,9,7,-1,2,1,0,6,1
32,5,2006,1,56,1,1,0,7,3,,-1,0,1,10,1
32,5,2006,0,31,0,0,0,4,5,-1,0,0,0,10,0
32,5,2006,0,37,0,1,0,8,5,0,1,1,0,8,1
32,5,2006,1,18,0,1,0,7,5,-1,1,1,1,10,1
32,5,2006,1,33,1,0,0,7,3,0,1,0,0,8,0
32,5,2006,0,33,1,1,0,5,4,0,1,0,1,6,0
32,5,2006,,80,0,1,0,1,,,-1,0,1,10,
32,5,2006,,47,0,0,0,1,,,0,0,0,1,0
32,5,2006,,18,0,1,0,4,1,1,1,0,0,5,0
32,5,2006,0,77,0,1,0,1,8,-1,0,0,1,9,0
32,5,2006,0,21,0,0,0,7,,0,0,,0,7,0
32,5,2006,0,27,0,1,0,3,,,0,0,0,10,
32,5,2006,0,35,0,1,0,7,7,-1,0,0,1,10,0
32,5,2006,0,18,0,0,1,3,10,,0,0,0,,1
32,5,2006,0,66,0,1,0,7,5,-1,-1,0,1,10,1
32,5,2006,0,24,0,0,0,6,,0,0,0,1,7,0
32,5,2006,0,33,0,0,0,8,5,1,-2,0,1,10,
32,5,2006,0,51,0,1,0,6,,-1,1,0,1,10,1
32,5,2006,0,22,0,0,0,5,4,0,0,0,1,10,1
32,5,2006,0,46,0,1,0,7,6,0,2,0,1,1,0
32,5,2006,0,21,0,0,0,6,5,0,1,0,1,3,1
32,5,2006,0,88,0,0,0,8,5,0,1,1,1,5,1
32,5,2006,0,43,0,0,0,5,5,0,0,0,1,6,0
32,5,2006,0,34,0,0,0,5,5,-1,0,0,1,10,0
32,5,2006,0,59,1,0,0,5,5,1,1,0,1,1,1
32,5,2006,0,36,0,1,0,1,4,0,-2,0,0,10,
32,5,2006,0,66,0,0,0,1,7,0,0,0,1,10,1
32,5,2006,1,18,0,1,0,8,4,1,-1,0,1,4,1
32,5,2006,0,48,0,1,0,1,5,0,0,0,1,10,0
32,5,2006,0,54,0,0,0,7,5,0,-1,0,1,10,0
32,5,2006,0,57,0,0,0,7,5,0,0,0,1,3,0
32,5,2006,0,18,0,1,0,3,5,0,0,0,1,10,
32,5,2006,0,24,0,0,0,6,5,0,0,0,1,10,0
32,5,2006,0,36,0,0,0,8,5,0,0,0,1,10,1
32,5,2006,0,27,0,0,0,6,3,0,1,1,1,2,1
32,5,2006,0,40,1,0,0,5,5,0,1,0,1,8,0
32,5,2006,0,43,1,1,0,6,7,1,2,0,1,10,0
32,5,2006,0,59,1,0,0,9,7,0,2,0,1,1,0
32,5,2006,0,31,1,1,0,7,,1,1,0,0,10,1
32,5,2006,0,66,0,1,0,7,8,1,1,0,1,9,1
32,5,2006,0,74,0,1,0,9,4,1,0,1,1,10,1
32,5,2006,0,42,0,0,0,3,,0,0,0,1,1,
32,5,2006,0,20,0,1,0,4,,0,0,0,1,7,0
